titles,category
 헤르손 내준 푸틴  전쟁 지면 종말   생명 위협 느낄만큼 두려워해 ,World
기시다  독일전 승리 일본 대표팀에  멋진 승리  열도 열광,World
 현대차   서 역대 최고 점유율     전망 ,World
  유세땐 어묵인데 대만 선거 후보들 채소 들고 찰칵  왜 ,World
코로나 규제 없애고 대박난  이곳  한국 관광객도 줄지었다,World
 같은 행성 맞냐      노마스크 월드컵 본 중국인들 뿔났다,World
애플 주가 어제는 올랐지만 정저우 공장 충격 견딜 수 있을까 ,World
    우크라 조기 패전 선호   존슨 주장 일축  완전 헛소리 ,World
 폭력사태    폭스콘  공장 떠나면    만원 지급 ,World
추수감사절 앞두고   명 사살    월마트 총기난사 용의자는 매장 매니저,World
 공급망 비상  애플   정저우 폭스콘 공장에 직원 파견,World
   방역 고삐 죄면서 경기부양 돈 풀기,World
영국 떠나 독립하려던 스코틀랜드  이번엔 대법원에 막혔다,World
 연임 시진핑  사회주의국 정상 연쇄 초청 북한은 언제 ,World
감염자 폭증에 결국 또 봉쇄 베이징서 재현된  패닉 바잉 ,World
 폭스콘  시위 벌인 신규 노동자에  즉시 떠나면    만원 줄게 ,World
 냉전 덕분    밀착 강화하는   유럽 경제,World
 푸틴 심각한 타격 생명 위협 느낄정도  러시아에 무슨일이 ,World
신규 감염자 역대 최다 중국  올봄  팬데믹 과 다른 점은,World
 자막뉴스  무차별 러시아 공습에 파괴되는 우크라이나  상상초월 ,World
 봉쇄 그만  임금 내놔   대규모 시위에   폭스콘  퇴사시    만원  제안,World
정저우공장 시위 얼마나 심각하길래 애플도 직원 파견 종합 ,World
  코로나 감염자  년만에 최고 방역 고삐 풀렸나,World
푸틴  징집 가족 면담 거부 확산  계획된 자리 안 간다 ,World
    러시아  테러지원국   겨울 노린 공습 계속,World
 본선은 못 올랐지만     월드컵 실리 챙기기,World
   나발니에 썼던 노비촉처럼 러  화학무기 우려 ,World
위기의  기시다   백지 영수증  문제 인정    내년 초 국회 해산  소문도,World
우크라 전황  겨울에 바뀌나 러  우크라 인프라 시설 집중 타격,World
러시아 개그맨 장난전화에 폴란드 대통령   분  초  회담,World
  하루 코로나 감염자 수  만 명 돌파  역대 최대,World
우크라  푸틴  헤르손 철수 후 두려워하고 있다 ,World
글로벌 경기 엇갈린 전망  급격한 침체 없다      역대 위기보다 심각 ,World
투자의 귀재 버핏이   년째 보유하고 있는 주식은     ,World
독일   우크라의 신속패전  원했다는 존슨 주장  말도 안돼 ,World
독일에 역전승한 일본 열도  들썩     도하의 비극이  기적  됐다  ,World
중국 확진자 다시 최고    무차별 방역  회귀,World
교황  우크라전은 홀로도모르   러시아  아랑곳없이 미사일 공습,World
 코로나 노숙자  양산하는 중국 광저우선 다리 밑  지하도에 살림 차려,World
 사우디  터키 중앙은행에   억 달러 예치 협상 중    ,World
 미국 반도체업체 엔비디아  홍콩 물류센터 대만으로 이전 ,World
 년 만에 전세계 떠들썩한데 나홀로 우울한 중국,World
     세계경제  우려만큼 심각한 침체 겪지 않을 것 ,World
 와이파일  사우디와 일본의 대이변 속 호주의 대패 벤투의 선택은 ,World
  극단적 코로나 봉쇄   경제 돌발변수로,World
 년뒤 영국 공항부터  액체류 제한 노트북 꺼내기  사라질듯,World
러  하루에 미사일   발 퍼부어 우크라 전역이  암흑 ,World
 러시아에 이익 안돼      러시아산 원유 상한제 합의 실패,World
  년 전  도하의 비극 이  기적 으로 일본  역사적 승리  열광,World
   코로나   회복 불능 시점 도달 제로코로나 완화 어려워 ,World
  코로나   신규     명 총   만    명    명 추가 사망,World
유엔 안보리   러 에너지 테러  규탄  푸틴  겨울 무기화  종합 ,World
테슬라  월가 투자의견 상향에    가까이 반등,World
바이든  추수감사절 연휴 가족과 함께  대선 재출마 논의할 듯 ,World
 줌인   바이든의    는 중국식 전략     맞불 입법  경고한    ,World
   러시아 원유 제재하며 베네수엘라 원유 제재는 푼다,World
방공망 강화 나선 나토  루마니아서 모의 훈련 진행,World
 본선은 못 올랐지만     월드컵 실리 챙기기,World
러    발 미사일 공습에 우크라 전 지역 정전 피해,World
 지구촌 돋보기   한국 반도체  잡겠다며 토요타 소니 뭉쳤다 파급력은 ,World
러 주도 군사협력체 분열음 아르메니아  푸틴 면전서 불만 표출,World
  광저우 코로나에 후베이성 출신 농민공들 노숙자 신세 전락,World
 전문가  북한  정상각도로      발사해도 놀랄 일 아니다 ,World
   도발     불안 조성 목적     약속 못 믿게 위협 ,World
가스프롬    일 오전  시부터 우크라 경유 가스관 공급량 축소 ,World
  폭스콘 근로자 수백명  공안과 충돌   아이폰 공급 차질 불가피,World
 영상    코로나 재봉쇄 경제 행사 줄줄이 연기 노동자는 분노  나우 어스 ,World
  년전 호수에 풀어준 금붕어       초대형 으로 자랐다,World
   겨울전쟁  앞둔 우크라 전폭지원 누적 군사지원만   조원대,World
  연준   경기 침체  첫 언급,World
일본 총리도    서 벤츠 탔다 한일 정상의  불편한  평행이론,World
중국 결국 지준율 인하 이르면 이번주 단행,World
코로나   잡기에 집중했더니  홍역  전 세계 유행 가능성에  비상 ,World
미 연준  금리 인상 속도 좀 늦추자      월  빅스텝  예고,World
 전차군단  독일 무너뜨린 일본 역사적 승리에 들썩이는 열도,World
  전술핵 재배치시 한국 쪽에서 한반도 긴장 고조시킬 것  언론,World
엔화    금리인상 둔화 관측에  달러    엔대 전반 상승 출발,World
    러시아  테러지원국   겨울 노린 공습 계속,World
     세계 경제  예상보단 덜 나쁠 수도 ,World
  연준 속도조절 시사하자 주담대 금리 하락세,World
     러  원유가 상한액 합의 일단 실패   일 논의 계속 ,World
젤렌스키 측근  푸틴  헤르손 철수 후 생명위협 느낄만큼 불안 ,World
러  미사일 발악 한 날      우크라에  억달러 추가 군사 지원,World
김여정    실명 거론하며 맹비난     때완 다르다 ,World
  시진핑  연임 확정과 동시에  시진핑 퇴진  구호가 나왔다,World
  폭스콘 공장 직원들 집단 탈출 공안과 충돌로 아수라장,World
  년 만에 가장  잔혹한 겨울    추위와 공포 덮친 우크라이나,World
러시아  르노가 철수한 공장에서 구소련  모스코비치    생산,World
러시아 미사일 맹폭에 우크라  블랙아웃   원전 폐쇄  몰도바도 정전,World
 매체  네덜란드   주도 대중 압박에 반기   목소리 내는 것보고 배워 ,World
 서역길  만 천   중 유럽 열차  한해 컨테이너    만개 나른다,World
일본     승리 맞힌  문어  전문가 한국  우루과이 예측은,World
코로나 잡으려다 홍역 유행 초비상 영유아 백신 접종률 최저치,World
직원 탈주 이어 대규모 시위    폭스콘     만원 줄테니 떠나라 ,World
튀르키예  쿠르드 무장세력 목표물 공습  지상군 투입해 소탕작전 ,World
짐바브웨  중국돈으로 지은     억짜리 국회의사당 문 열어,World
   러시아  원유 가격 상한액 합의 불발 입장 차 커,World
러 대대적 공습에    우크라 무기 긴급 지원,World
미 연준    월      의사록서  금리인상 속도 곧 느려질 것 ,World
 자막뉴스  살벌한  암살 무기  우크라 출격 대기    러시아 막아야 ,World
빅터 차       에   확장억제 약속  의심 심으려 해 ,World
다음 대회서    억원 공제 요구  계산기 두드리는 버드와이저,World
      현대차그룹  올해   시장서  최고의 한해  예약 ,World
러  우크라에 또 무차별 공습  수도 전력 공급 중단 ,World
     세계 경제  예상보단 덜 나쁠 것 내년 바닥 찍을 수도 ,World
얼마나 시위가 심했으면 폭스콘     만원 줄게 회사 나가라 ,World
연준  금리인상 속도 곧 느려질 것  내년 경기침체 가능성 제기,World
       의사록서  금리인상 속도조절  나스닥    ,World
     의사록  조만간 금리인상 속도 늦추는 것이 적절  종합 ,World
미  러 미사일 막는 대공포 등  억 달러 지원  러  난민 무기화 ,World
미 연준  기준금리 인상속도의 둔화  곧 적절해질 것 ,World
 기막힌 우연    사우디 감독 여친       세네갈 감독 부인이였네,World
올라가지 말랬는데   세계 유산  피라미드서 춤 춘 관광객의 최후,World
    제한구역서  무인기 수백 대 탐지  악용 우려 ,World
  연준  금리 인상 속도 늦춰야    경기침체 가능성 언급,World
러 대대적 공습 속    첨단 요격미사일 등 우크라 추가 지원,World
 한 지붕 두 대통령  베네수엘라   년여만에 협상 재개,World
 영하   도  겨울전쟁서 반전 노리는 러 우크라 전기 집중 타격,World
러시아군 미사일   발 공습   명 사망  곳곳 정전,World
  년전 호수에 풀어놨는데     초대형 금붕어로 자랐다,World
 전차군단  독일 이긴 일본  한국에 행운의  한 마디 ,World
   우크라에 드론용 대공포 등  억 달러 규모 추가 군사지원 종합 ,World
뉴욕증시        속도 조절  언급에 상승 마감 테슬라    가까이 급등,World
    러시아  테러지원국   겨울 노린 공습 계속,World
테슬라       니콜라         전기차 일제  종합 ,World
러  미사일   발 발사 우크라 전 지역에서 정전,World
 월드컵    상대 역전승 거둔   시부야 메운 열기에  감개무량 ,World
정저우 공장 노동자 시위에도 애플 상승한 이유는  상보 ,World
러  공습으로 우크라 전역에 전력 식수 차단   원전 가동도 한시 중단키로,World
연준  금리인상 속도조절 필요  달러 강세 미 경제 부담,World
교황  우크라   스탈린이 부른 대기근과 비슷 ,World
  년만의 인플레 속  블프    지갑 닫을까 열까  힘들어도 블프 ,World
빅터차  북  미 확장억제 신뢰성에 의구심 키우려      발사 ,World
우크라 전체가 불 꺼졌다 러시아 또 대규모 미사일 세례,World
빅터차       확장억제에 대한    의구심 키우려      발사 ,World
  월       의사록 공개  곧 금리인상 속도조절  무게 종합 ,World
 영상  푸틴   만 또 동원령    러시아 진짜 여자들의 나라 되나 ,World
네덜란드도 반기   에 반도체 장비 팔겠다 ,World
 뉴욕유가  러  원유 가격상한제 앞두고      하락,World
우크라  킨부른반도 진격  러와 전면전 협상 갈림길,World
       러 원유 상한액 배럴당   달러선 합의할 듯,World
러 자랑한 자폭드론 영상에  전문가  엉뚱한 표적 때렸네   영상 ,World
 이 크기 실화냐       초대형 금붕어    분 사투끝 잡았다,World
튀르키예  쿠르드 세력    개 목표물 타격 지상군도 투입할 것 ,World
 단지별 봉쇄  없다더니   시민들 마트로 다시 돌진 베이징 노트 ,World
 겨울인데 눈이 안 오네   알프스 관광산업  붕괴 위기 ,World
미  우크라에  억달러 추가 군사지원,World
꽁꽁 봉쇄해도 감염자 급증  최악 코로나 상황 맞은 베이징,World
  폭스콘 공장서 대규모 시위   충돌 ,World
     에브리싱  빈 살만  월드컵 대첩 화끈한 자축,World
러시아 미사일 공습으로 우크라이나 전역에서 정전 발생,World
러  키이우 폭격으로 원전 꺼지고 곳곳 정전  혹독한 겨울 예고  종합 보 ,World
 러 미사일   발 퍼부어  우크라 모든 지역 정전 발생 종합 보 ,World
   하루 확진  만명 육박    당국  통제 어렵다  이례적 인정,World
폴란드 대통령  마크롱 사칭 러 개그맨 전화에 속아,World
 위 굳히는  전기차배터리   과 격차 더 커졌다,World
   전기차 산업 등  샌드위치 신세    에 치이고   에 밀려,World
스코틀랜드 독립투표 대법원서 막혀  영국 정부 동의 필요  종합 ,World
러  우크라에 미사일 공습  미사일   발 공격   명 사망  종합 ,World
   우크라에     억 추가 군사 지원 군사 지원만 총   조원,World
미국  방공미사일 등 우크라이나에  천   억원 규모 추가 군사 지원,World
크레디트스위스 위기설에 슈퍼리치도 불안   일간    조원 인출,World
미  방공 미사일 등 우크라에  천   억 원 규모 추가 군사 지원,World
