titles,category
 헤르손 내준 푸틴  전쟁 지면 종말   생명 위협 느낄만큼 두려워해 ,World
기시다  독일전 승리 일본 대표팀에  멋진 승리  열도 열광,World
 현대차   서 역대 최고 점유율     전망 ,World
  유세땐 어묵인데 대만 선거 후보들 채소 들고 찰칵  왜 ,World
코로나 규제 없애고 대박난  이곳  한국 관광객도 줄지었다,World
 같은 행성 맞냐      노마스크 월드컵 본 중국인들 뿔났다,World
애플 주가 어제는 올랐지만 정저우 공장 충격 견딜 수 있을까 ,World
    우크라 조기 패전 선호   존슨 주장 일축  완전 헛소리 ,World
 폭력사태    폭스콘  공장 떠나면    만원 지급 ,World
추수감사절 앞두고   명 사살    월마트 총기난사 용의자는 매장 매니저,World
 공급망 비상  애플   정저우 폭스콘 공장에 직원 파견,World
   방역 고삐 죄면서 경기부양 돈 풀기,World
영국 떠나 독립하려던 스코틀랜드  이번엔 대법원에 막혔다,World
 연임 시진핑  사회주의국 정상 연쇄 초청 북한은 언제 ,World
감염자 폭증에 결국 또 봉쇄 베이징서 재현된  패닉 바잉 ,World
 폭스콘  시위 벌인 신규 노동자에  즉시 떠나면    만원 줄게 ,World
 냉전 덕분    밀착 강화하는   유럽 경제,World
 푸틴 심각한 타격 생명 위협 느낄정도  러시아에 무슨일이 ,World
신규 감염자 역대 최다 중국  올봄  팬데믹 과 다른 점은,World
 자막뉴스  무차별 러시아 공습에 파괴되는 우크라이나  상상초월 ,World
 봉쇄 그만  임금 내놔   대규모 시위에   폭스콘  퇴사시    만원  제안,World
정저우공장 시위 얼마나 심각하길래 애플도 직원 파견 종합 ,World
  코로나 감염자  년만에 최고 방역 고삐 풀렸나,World
푸틴  징집 가족 면담 거부 확산  계획된 자리 안 간다 ,World
    러시아  테러지원국   겨울 노린 공습 계속,World
 본선은 못 올랐지만     월드컵 실리 챙기기,World
   나발니에 썼던 노비촉처럼 러  화학무기 우려 ,World
위기의  기시다   백지 영수증  문제 인정    내년 초 국회 해산  소문도,World
우크라 전황  겨울에 바뀌나 러  우크라 인프라 시설 집중 타격,World
러시아 개그맨 장난전화에 폴란드 대통령   분  초  회담,World
  하루 코로나 감염자 수  만 명 돌파  역대 최대,World
우크라  푸틴  헤르손 철수 후 두려워하고 있다 ,World
글로벌 경기 엇갈린 전망  급격한 침체 없다      역대 위기보다 심각 ,World
투자의 귀재 버핏이   년째 보유하고 있는 주식은     ,World
독일   우크라의 신속패전  원했다는 존슨 주장  말도 안돼 ,World
독일에 역전승한 일본 열도  들썩     도하의 비극이  기적  됐다  ,World
중국 확진자 다시 최고    무차별 방역  회귀,World
교황  우크라전은 홀로도모르   러시아  아랑곳없이 미사일 공습,World
 코로나 노숙자  양산하는 중국 광저우선 다리 밑  지하도에 살림 차려,World
 사우디  터키 중앙은행에   억 달러 예치 협상 중    ,World
 미국 반도체업체 엔비디아  홍콩 물류센터 대만으로 이전 ,World
 년 만에 전세계 떠들썩한데 나홀로 우울한 중국,World
     세계경제  우려만큼 심각한 침체 겪지 않을 것 ,World
 와이파일  사우디와 일본의 대이변 속 호주의 대패 벤투의 선택은 ,World
  극단적 코로나 봉쇄   경제 돌발변수로,World
 년뒤 영국 공항부터  액체류 제한 노트북 꺼내기  사라질듯,World
러  하루에 미사일   발 퍼부어 우크라 전역이  암흑 ,World
 러시아에 이익 안돼      러시아산 원유 상한제 합의 실패,World
  년 전  도하의 비극 이  기적 으로 일본  역사적 승리  열광,World
   코로나   회복 불능 시점 도달 제로코로나 완화 어려워 ,World
  코로나   신규     명 총   만    명    명 추가 사망,World
유엔 안보리   러 에너지 테러  규탄  푸틴  겨울 무기화  종합 ,World
테슬라  월가 투자의견 상향에    가까이 반등,World
바이든  추수감사절 연휴 가족과 함께  대선 재출마 논의할 듯 ,World
 줌인   바이든의    는 중국식 전략     맞불 입법  경고한    ,World
   러시아 원유 제재하며 베네수엘라 원유 제재는 푼다,World
방공망 강화 나선 나토  루마니아서 모의 훈련 진행,World
 본선은 못 올랐지만     월드컵 실리 챙기기,World
러    발 미사일 공습에 우크라 전 지역 정전 피해,World
 지구촌 돋보기   한국 반도체  잡겠다며 토요타 소니 뭉쳤다 파급력은 ,World
러 주도 군사협력체 분열음 아르메니아  푸틴 면전서 불만 표출,World
  광저우 코로나에 후베이성 출신 농민공들 노숙자 신세 전락,World
 전문가  북한  정상각도로      발사해도 놀랄 일 아니다 ,World
   도발     불안 조성 목적     약속 못 믿게 위협 ,World
가스프롬    일 오전  시부터 우크라 경유 가스관 공급량 축소 ,World
  폭스콘 근로자 수백명  공안과 충돌   아이폰 공급 차질 불가피,World
 영상    코로나 재봉쇄 경제 행사 줄줄이 연기 노동자는 분노  나우 어스 ,World
  년전 호수에 풀어준 금붕어       초대형 으로 자랐다,World
   겨울전쟁  앞둔 우크라 전폭지원 누적 군사지원만   조원대,World
  연준   경기 침체  첫 언급,World
일본 총리도    서 벤츠 탔다 한일 정상의  불편한  평행이론,World
중국 결국 지준율 인하 이르면 이번주 단행,World
코로나   잡기에 집중했더니  홍역  전 세계 유행 가능성에  비상 ,World
미 연준  금리 인상 속도 좀 늦추자      월  빅스텝  예고,World
 전차군단  독일 무너뜨린 일본 역사적 승리에 들썩이는 열도,World
  전술핵 재배치시 한국 쪽에서 한반도 긴장 고조시킬 것  언론,World
엔화    금리인상 둔화 관측에  달러    엔대 전반 상승 출발,World
    러시아  테러지원국   겨울 노린 공습 계속,World
     세계 경제  예상보단 덜 나쁠 수도 ,World
  연준 속도조절 시사하자 주담대 금리 하락세,World
     러  원유가 상한액 합의 일단 실패   일 논의 계속 ,World
젤렌스키 측근  푸틴  헤르손 철수 후 생명위협 느낄만큼 불안 ,World
러  미사일 발악 한 날      우크라에  억달러 추가 군사 지원,World
김여정    실명 거론하며 맹비난     때완 다르다 ,World
  시진핑  연임 확정과 동시에  시진핑 퇴진  구호가 나왔다,World
  폭스콘 공장 직원들 집단 탈출 공안과 충돌로 아수라장,World
  년 만에 가장  잔혹한 겨울    추위와 공포 덮친 우크라이나,World
러시아  르노가 철수한 공장에서 구소련  모스코비치    생산,World
러시아 미사일 맹폭에 우크라  블랙아웃   원전 폐쇄  몰도바도 정전,World
 매체  네덜란드   주도 대중 압박에 반기   목소리 내는 것보고 배워 ,World
 서역길  만 천   중 유럽 열차  한해 컨테이너    만개 나른다,World
일본     승리 맞힌  문어  전문가 한국  우루과이 예측은,World
코로나 잡으려다 홍역 유행 초비상 영유아 백신 접종률 최저치,World
직원 탈주 이어 대규모 시위    폭스콘     만원 줄테니 떠나라 ,World
튀르키예  쿠르드 무장세력 목표물 공습  지상군 투입해 소탕작전 ,World
짐바브웨  중국돈으로 지은     억짜리 국회의사당 문 열어,World
   러시아  원유 가격 상한액 합의 불발 입장 차 커,World
러 대대적 공습에    우크라 무기 긴급 지원,World
미 연준    월      의사록서  금리인상 속도 곧 느려질 것 ,World
 자막뉴스  살벌한  암살 무기  우크라 출격 대기    러시아 막아야 ,World
빅터 차       에   확장억제 약속  의심 심으려 해 ,World
다음 대회서    억원 공제 요구  계산기 두드리는 버드와이저,World
      현대차그룹  올해   시장서  최고의 한해  예약 ,World
러  우크라에 또 무차별 공습  수도 전력 공급 중단 ,World
     세계 경제  예상보단 덜 나쁠 것 내년 바닥 찍을 수도 ,World
얼마나 시위가 심했으면 폭스콘     만원 줄게 회사 나가라 ,World
연준  금리인상 속도 곧 느려질 것  내년 경기침체 가능성 제기,World
       의사록서  금리인상 속도조절  나스닥    ,World
     의사록  조만간 금리인상 속도 늦추는 것이 적절  종합 ,World
미  러 미사일 막는 대공포 등  억 달러 지원  러  난민 무기화 ,World
미 연준  기준금리 인상속도의 둔화  곧 적절해질 것 ,World
 기막힌 우연    사우디 감독 여친       세네갈 감독 부인이였네,World
올라가지 말랬는데   세계 유산  피라미드서 춤 춘 관광객의 최후,World
    제한구역서  무인기 수백 대 탐지  악용 우려 ,World
  연준  금리 인상 속도 늦춰야    경기침체 가능성 언급,World
러 대대적 공습 속    첨단 요격미사일 등 우크라 추가 지원,World
 한 지붕 두 대통령  베네수엘라   년여만에 협상 재개,World
 영하   도  겨울전쟁서 반전 노리는 러 우크라 전기 집중 타격,World
러시아군 미사일   발 공습   명 사망  곳곳 정전,World
  년전 호수에 풀어놨는데     초대형 금붕어로 자랐다,World
 전차군단  독일 이긴 일본  한국에 행운의  한 마디 ,World
   우크라에 드론용 대공포 등  억 달러 규모 추가 군사지원 종합 ,World
뉴욕증시        속도 조절  언급에 상승 마감 테슬라    가까이 급등,World
    러시아  테러지원국   겨울 노린 공습 계속,World
테슬라       니콜라         전기차 일제  종합 ,World
러  미사일   발 발사 우크라 전 지역에서 정전,World
 월드컵    상대 역전승 거둔   시부야 메운 열기에  감개무량 ,World
정저우 공장 노동자 시위에도 애플 상승한 이유는  상보 ,World
러  공습으로 우크라 전역에 전력 식수 차단   원전 가동도 한시 중단키로,World
연준  금리인상 속도조절 필요  달러 강세 미 경제 부담,World
교황  우크라   스탈린이 부른 대기근과 비슷 ,World
  년만의 인플레 속  블프    지갑 닫을까 열까  힘들어도 블프 ,World
빅터차  북  미 확장억제 신뢰성에 의구심 키우려      발사 ,World
우크라 전체가 불 꺼졌다 러시아 또 대규모 미사일 세례,World
빅터차       확장억제에 대한    의구심 키우려      발사 ,World
  월       의사록 공개  곧 금리인상 속도조절  무게 종합 ,World
 영상  푸틴   만 또 동원령    러시아 진짜 여자들의 나라 되나 ,World
네덜란드도 반기   에 반도체 장비 팔겠다 ,World
 뉴욕유가  러  원유 가격상한제 앞두고      하락,World
우크라  킨부른반도 진격  러와 전면전 협상 갈림길,World
       러 원유 상한액 배럴당   달러선 합의할 듯,World
러 자랑한 자폭드론 영상에  전문가  엉뚱한 표적 때렸네   영상 ,World
 이 크기 실화냐       초대형 금붕어    분 사투끝 잡았다,World
튀르키예  쿠르드 세력    개 목표물 타격 지상군도 투입할 것 ,World
 단지별 봉쇄  없다더니   시민들 마트로 다시 돌진 베이징 노트 ,World
 겨울인데 눈이 안 오네   알프스 관광산업  붕괴 위기 ,World
미  우크라에  억달러 추가 군사지원,World
꽁꽁 봉쇄해도 감염자 급증  최악 코로나 상황 맞은 베이징,World
  폭스콘 공장서 대규모 시위   충돌 ,World
     에브리싱  빈 살만  월드컵 대첩 화끈한 자축,World
러시아 미사일 공습으로 우크라이나 전역에서 정전 발생,World
러  키이우 폭격으로 원전 꺼지고 곳곳 정전  혹독한 겨울 예고  종합 보 ,World
 러 미사일   발 퍼부어  우크라 모든 지역 정전 발생 종합 보 ,World
   하루 확진  만명 육박    당국  통제 어렵다  이례적 인정,World
폴란드 대통령  마크롱 사칭 러 개그맨 전화에 속아,World
 위 굳히는  전기차배터리   과 격차 더 커졌다,World
   전기차 산업 등  샌드위치 신세    에 치이고   에 밀려,World
스코틀랜드 독립투표 대법원서 막혀  영국 정부 동의 필요  종합 ,World
러  우크라에 미사일 공습  미사일   발 공격   명 사망  종합 ,World
   우크라에     억 추가 군사 지원 군사 지원만 총   조원,World
미국  방공미사일 등 우크라이나에  천   억원 규모 추가 군사 지원,World
크레디트스위스 위기설에 슈퍼리치도 불안   일간    조원 인출,World
미  방공 미사일 등 우크라에  천   억 원 규모 추가 군사 지원,World
   우크라에 방공미사일 등  천   억원 규모 추가 군사 지원,World
뉴욕증시       의사록 기다리며 상승 출발,World
흑역사의 도시서  도하의 기적  완성      상대로     대역전승,World
우크라 전역에 공습경보 에너지 인프라 타격에 정전,World
일본  독일 격파 대이변 스페인  골 화력쇼,World
튀르키예  쿠르드 세력    개 목표물 타격 지상군도 투입할 것  종합 ,World
사우디  아르헨 잡고 대이변 중동이 들썩,World
 전쟁 바라지 않아  러 장난전화 속은 폴란드 대통령,World
심상치 않은   코로나 방역 반발 광저우이어 정저우에서도 격렬 시위,World
러 미사일 공습에 키이우서  명 사망  단전 단수 속출 종합 ,World
 영상   이대로라면 우크라 내년 초 승전  전 나토 사령관의 얘기다,World
   인태사령부에 우주군 첫 창설            겨냥,World
유럽연합      협상 진전 없으면 법 만들어 맞대응    한국 전기차 더 힘들어 지나 ,World
마크롱 사칭 전화에 속은 폴란드 대통령  속마음 털어놔,World
우크라 사방에 미사일 날아와 사망자와 정전 속출,World
러  옛 르노  공장서 소련  모스크비치  브랜드 생산 재개,World
카타르에서 국적 숨기고 월드컵 보는 이 나라 팬들,World
파우치 알레르기 전염병연구소장의  마지막 당부   백신 꼭 맞으세요 ,World
멈춰 선   베이징 우리 기업 교민 피해 커질까 우려,World
빈 살만도 가족과  덩실덩실  사우디 승리 순간,World
사우디  아르헨 꺾었다  기적 대이변  열광의 도가니,World
우크라 전역에 공습 경보 키이우  하르키우  드니프로 등에 미사일,World
     원숭이두창  대신   두창 으로 명칭 바꾼다,World
사우디  아르헨 잡고 대이변 중동이 들썩,World
 러  우크라 산부인과 병동 폭격 신생아 숨졌다  젤렌스키  공포와 살인 ,World
   노마스크  월드컵에 허탈    같은 시대 다른 세상 ,World
에르도안  시리아 북부 쿠르드 지역 지상침공 다짐,World
푸틴  전쟁터에   만명 더 보내나  실행하면 몰락할 수도 ,World
 영상     가데나 공군기지서 대북 위력시위        등   여대 동원,World
 못 살겠다  대탈출 폭스콘 이젠 집단시위,World
 나 마크롱인데  개그맨에게 낚인 폴란드 대통령,World
나이지리아 북동부서 첫 석유 가스 개발,World
러시아군  헤르손서 철수하며 박물관 소장품     약탈,World
신냉전 핵위협 인플레 전세계 덮친  푸틴발 쇼크 ,World
튀르키예 국방부  쿠르드 세력    개 목표물 타격 ,World
이란  시리아서 이스라엘 폭탄 공격에 혁명수비대 대령 사망 ,World
미  인도 태평양사령부에 우주군 부대 창설,World
 본선은 못 올랐지만     월드컵 실리 챙기기,World
개최지는 카타르인데 월드컵 특수 제대로 누리는  두바이 ,World
 대지진  전조인가  불의 고리  잇따라 흔들  이유는,World
  아이폰 공장서 수백명 과격 시위  체불임금 보너스 지급 요구,World
중국 아이폰 공장서 노동자 경찰 격렬 충돌  미지급 임금 달라 ,World
유럽연합      협상 진전 없으면 법 만들어 맞대응    한국 전기차 더 힘들어 지나 ,World
홍콩  국가대표에  국가 오류 정정 안되면 경기장 떠나라 ,World
걷잡을 수 없는 확산세     비상     폭스콘 노동자 경찰 대치,World
      한국 반도체  잡겠다며 토요타 소니 뭉쳤다 파급력은 ,World
정치생명 끝난  말레이 국부  마하티르  국민 선택 받아들인다 ,World
  만  떨어진 달 궤도에 순찰대 뜬다     우주군  지구 달 공간 감시,World
 국제왕따 서 인싸로   에도    조 보따리  푼 왕세자 존재감 커졌다,World
 니킥  부상 당한 사우디 선수에 빈 살만  개인 제트기 내줬다,World
홍콩  국가대표에  국가     오류 정정 안되면 경기장 떠나라 ,World
 영상  우크라  최후의 고지  킨부른 거의 탈환 크림반도까지 사정권,World
 트럼프 악몽같은 날    세금내역 공개 거부  법 앞에 안통했다,World
서방  러 원유값 상한    선에 합의할 듯,World
 년에 한번 돌아오는 특수인데  카타르 월드컵 광고주에겐 지뢰밭 ,World
세계  위 제품 최다 보유국   턱밑까지 따라온  ,World
   베이징 상하이  준봉쇄  하루 확진  만명 코앞,World
 자막뉴스    대 위협 중  개가 있는 곳       인도 태평양사령부에 우주군 창설,World
 사우디가 아랍에 기쁨 줬다  단교했던 카타르도 축하해,World
 어항에는 입장불가          대왕 금붕어 나왔다,World
 차 동원령 없다더니  러   월에   만명 동원 준비 중  주장 나와,World
       러시아산 원유  배럴당   달러  상한 전망  러  공급 중단 ,World
식사 한 끼  억원 물 한잔  만 천원  미쳤다  지적받는 영수증 한 장,World
   폭스콘 노동자  임금미지급 항의하며 대규모 시위 ,World
시뻘건  용암 폭탄  러시아 활화산 동시 분화 대폭발 징후  포착 ,World
봉쇄 또 봉쇄 코로나 비상 베이징  고강도 방역 유턴,World
  언론  카타르서 봉변당한 한국 리포터에 응원 봇물 프로다웠다 ,World
러 야당  동원령 종료 공식 확인하는 법령 필요  푸틴에 서한,World
    철권 에 입 닫는 홍콩 증권가 투자정보 불투명성 심화 ,World
 국제적 왕따  빈 살만  월드컵 계기로 국제무대 돌아오나,World
푸틴  내년  월   차 동원령  가능성 최대   만명,World
 독일  우크라 패배로 인한 전쟁 조기종식 선호했다 ,World
독일선  월드컵 보이콧 하자  확산  성소수자 옹호 완장 에 불붙은 인권 논쟁,World
장중머우      창업자   에  나노 건설  대만 정부   나노 이하는 국내에 ,World
   코로나 신규 확진  만명 육박  초창기 이후 최악 ,World
 독일  한때 우크라 신속 패배 선호  전  총리의 모두까기 ,World
대만 경제부장   나노 이하 반도체 공정은 대만에 남긴다 ,World
사우디 빈 살만 왕세자   방문 취소 왜  필요성 못 느껴서,World
 중국 폭스콘 노동자  임금 지급 요구하며 대규모 시위 ,World
두바이  카타르 맥주 금지 덕분에 월드컵 특수  톡톡 ,World
머스크 트위터에 정신 팔렸는데 손놓은  거수기  테슬라 이사회,World
 푸틴  최대   만명 추가 징집  우크라  러  차 동원령 주장,World
 홍콩 민주화노래 틀어준  에 감사      글 올린 홍콩인  체포됐다,World
  철거 집행관 앞에 무릎 꿇고  살려달라  애원한 노점상의 사연,World
존슨  독일  한때 전쟁 장기화보다 우크라의 신속한 패배 선호 ,World
시진핑한테 꾸중 들은 캐나다 총리    해외 경찰서  조사로 맞불,World
    중동서 에너지 전쟁    빈살만 면책특권에   카타르서 초대형     수입,World
우크라     탈환   영하   도  전면전 평화협정 갈림길,World
 국제적 왕따가  인싸 로 돌아왔다  존재감 급변한 빈 살만,World
제러미 시겔  내년말   기준금리   로 내려가도 놀라지 않을 것 ,World
 반도체 숨통 조여가는  제재 반도체장비 수입규모     ,World
소녀가장 역경 딛고 일어선 한국계    네바다주 대법관에 오르다,World
우크라   헤르손 수복 이래 추가 남하 킨부른 반도 탈환 가시권,World
   인태사령부에 우주군부대 첫 창설 중국과 러시아  북한 위협 염두,World
     국경 되찾겠다는 우크라 러  크름반도 드론 공격받았다 ,World
 정작 겨울전쟁은 푸틴 구하지 못한다 러 군대 끝장날 수도 ,World
 러시아   차 동원령 추진 내년  월   만 명 징집 ,World
 러 젊은  사라질 판    만명 끌고간 지 두달 만에 또 징집설,World
백악관       도발 멈추도록 압박 가하지 않아  비판,World
우크라이나  키이우에 있는 세계유산 페체르스크 수도원 급습,World
침체에  빅테크 때리기  수위 조절     앤트그룹 벌금 부과로 끝낼 듯,World
축구 외교 잘 나가는 사우디  아르헨 꺾고  빈 살만 존재감    ,World
 월드컵 보니 마스크 쓴 사람이 없네   제로코로나  중국인들  분노 ,World
우크라에 성큼 찾아온 겨울 전쟁  최대 변수 로 떠올라,World
   기가팩토리 투자 요청에   머스크    최우선 후보지 중 하나 ,World
 에 반기든 네덜란드   중국 반도체장비 수출  우리가 결정할 것 ,World
 르포  코로나 비상 베이징  아파트 단지 봉쇄식  방역 유턴,World
 뉴스외전 포커스   협상 어려울 것 이번 겨울 전황이 미래 좌우 ,World
폴란드 대통령  마크롱 사칭 러 코미디언 전화에 속았다,World
 바이든    는 중국식 전략  맹비판       맞불 입법  경고,World
머스크  트위터 정리해고 이제 끝   좋은 사람 소개시켜줘 ,World
사우디 왕세자 방일 취소 이유  이틀 전 돌연  갈 필요 없다 ,World
 미국 중국 해빙은 아직     관계 개선에  선  그은 미국,World
러  전력망 공격 계속  젤렌스키  겨울 추위도 대량살상무기화 ,World
     개 첨단기술서 점유율 확대    세계  위  개 그쳐,World
뉴욕  땅값 비싼 명품 쇼핑가 홍콩 제치고  위,World
 비싸도 너무 비싸  인플레에  칠면조 대신 닭  고르는   시민들,World
겨울인데 러시아  유럽 가스 공급 또 줄이며 갈등 고조,World
 특파원 리포트    세 마하티르 퇴장 그리고 이슬람 정당의 직진,World
우크라  킨부른 반도 거의 탈환  크림반도 턱밑 에 교두보 확보,World
 존슨     러 침공 가능성 부정    우크라 조기 패배 선호  폭로,World
 슈퍼을       보유국 네덜란드   에 반기   에 반도체 장비 팔 것 ,World
러  내년  월 추가 징집 가능성  최대   만 명 규모  차 동원령 추진 ,World
 영상  미국 첫 우주군부대  인태사령부에 들어섰다 중 러 겨냥,World
폴란드 대통령 굴욕  나 마크롱인데  러 코미디언에 낚였다,World
일파만파     사태   코인대부업체 대형거래소도 파산 위기,World
이란 축구팀  시위대 지지했다  정작 이란 시민 반응 싸늘한 까닭은,World
      원숭이두창  이름서  원숭이  뺀다 낙인효과 우려,World
 시진핑  다자외교무대서 각본 없는 솔직한 모습으로 강한 인상 ,World
원숭이두창    두창 으로 이름 바꾼다   일 발표 전망,World
   의존 탈피해야       반격 능력  보유로 안보전략 큰틀 바꾼다,World
       러시아 원유값    달러 상한  전망 러시아  안 팔아 ,World
 이젠 크림반도도 위험하다  푸틴  어쩌다 이지경까지 됐나,World
  언론  빈 살만  스스로 방일 필요없다 판단해 취소 ,World
미 상원의원들  러 함정 공격용 무인기 우크라에 제공해야 ,World
러  올해 북극해 항로 전체 화물 운송량  천   만  전망 ,World
카타르 월드컵 마스코트도 중국 것     경기장  숙박시설 등 다 중국산 ,World
 줌인  카타르 월드컵 스포트라이트 훔친 빈 살만 사우디 왕세자,World
    억 돌려줘      뿔난  버드와이저      에 거액 공제 요구,World
마크롱 사칭한 러 코미디언의 전화 폴란드 대통령도 당했다,World
   예측불허   억제할 마음도 뚜렷한 수단도 없어 로이터,World
벌써 눈 영하권 진입한 우크라  겨울 추위로 수백만 명 목숨 위험 ,World
젤렌스키  러   추위 를 살상무기로  수백만명 생명 위협,World
중국  코로나 발생 이후 가장 심각한 상황  봉쇄 영향 상하이 때보다 커,World
반러 인사 환자까지 인간방패 쓴 러    만명 추가 징병할듯 ,World
 뉴스  뉴스    안보리  북     제재  무산 김정은 딸 공개 의미는 ,World
 공화당 기존 정치인의 오만이 트럼프 지지 굳힌다     ,World
 사우디 왕세자   필요없다  판단 방일 취소 중국식 발전노선 지향 ,World
헤르손서 철수한 러군  박물관 소장품     약탈 크름반도로 이전,World
   수출 통제에 서방 동맹과   반도체 기술 격차 커진다 ,World
      세계경제  전쟁에 둔화 지속   인도 덕에 침체는 피해 ,World
   인태사령부에 우주군 첫 창설            겨냥,World
안보리  빈손  종료에  미국  중국  북한 도발 중단 압박 안한다  맹비난,World
미 연준 인사  가계 저축액 많아서 기준금리 더 높아야 ,World
영국 철도 노조  연말연시 대규모 파업 예고  도 심상치 않아,World
    무엇이 두려운가   이란 핵협상 특별보좌관의 일침  김태욱의 세계 터뷰 ,World
 헐값 되려나      러 원유 가격상한 앞두고 구매 보류,World
사우디 전 세계 석유 의존 수십 년 지속 위해 안간힘,World
 사우디 왕세자  방일 이틀 전 취소하고 월드컵 개막전 참석    언론,World
 최고의 승자   카타르월드컵에 두바이 웃었다,World
      원숭이두창 이름   두창 으로 바꾼다 ,World
세계에서 가장 큰 금붕어   년 동안     넘게 자라,World
 월드컵  왕따에서 인싸로 사우디 왕세자 존재감 확인 무대,World
정치 혼란 더 키운 말레이 조기총선 정부 구성 난항,World
 푸틴  내년  월   만명 징집  차 동원령 준비 ,World
우크라  러 정교회 전격 수색 전쟁에 종교 갈등까지 표면화,World
벌써 영하권으로 떨어진 우크라  겨울전쟁 시작,World
 월드컵  인권탄압 이미지 부담과 수익 사이 광고주  카타르 딜레마,World
바이낸스 창업자 중동 오일머니  러브콜 ,World
우크라  최후의 고지  킨부른 진격 크름반도 턱밑까지 사정권,World
       러 코미디언에 속은 폴란드 대통령  러시아랑 전쟁 싫다 ,World
            마크롱인줄 알았는데 개그맨에 속은 폴란드 대통령,World
 자막뉴스      위험한 행동    마주한 미중 국방  심상치 않은 기류,World
 가장 큰 드론 전쟁터  된 우크라 ,World
폴란드 대통령도 낚였다 마크롱인척 속인 러시아인의 정체,World
 흑자 월드컵    년간 딱 한 번   최대 돈잔치 카타르는 ,World
우크라 세계문화유산 수도원 단속 나서자 러시아 강력 반발,World
월가 공포지수 폭락     증시 약세장 회귀 가능성  ,World
우크라  러시아    만 명 규모  차 동원령 추진 ,World
우크라  최후의 고지  킨부른 진격 크림반도 턱밑까지 사정권,World
러  차 동원령 준비설  최대   만 명 소집 계획 ,World
 지구촌 돋보기   피로 물든 경기장  비판에도 카타르가 월드컵 여는 이유는 ,World
엉망진창 이란  우라늄 농축 확대  꺼내든 이유는 ,World
  위의 반란 아르헨 꺾자 빈 살만 사우디 왕세자  덩실덩실 ,World
 겨울추위로 수백만명 목숨 위험  우크라  국제사회에 지원 호소,World
중국 코로나 신규     명 총   만    명   나흘 만에 사망  ,World
 러   차 동원령 추진  차   만명은 전투의지 상실 ,World
 장기전 준비하나  러시아  월  차 징집설     만   만명 규모 ,World
중국 마윈의 앤트그룹에  조    억원 벌금 부과,World
 영상  사우디 승리  기적 에 빈 살만도 덩실덩실 공휴일 지정에  오일 세일 까지   나우 어스 ,World
우크라에 벌써 눈 영하권 추위  외투 담요 뒤집어쓴채 잔다 ,World
맨유  호날두와 결별한 날 매각 가능성 시인      팬들 기뻐할 것 ,World
서방 유가상한제 가시화에 러  대유럽 가스 공급 추가 제한 위협,World
  달 기지에서 사용할    급 원자로 개발,World
왜 미국 말 들어야 하냐        에 반도체 장비 팔겠다 ,World
